Date,US_EQUITY,INTL_EQUITY,US_BONDS,REAL_ESTATE,COMMODITIES
2020-02-20,149.59832997937085,213.11937190563856,98.95083619733404,106.0972700996172,99.14254555005795
2020-02-21,150.79293101226995,210.01430613793968,99.02981712460715,106.212121986228,99.02527060231718
2020-02-24,150.11596744258816,211.47520387855013,98.74252916862665,105.76364535098091,99.33059368947954
2020-02-25,150.45167609919926,211.41269505517855,98.78074713357488,106.72313345521773,100.00176589398522
2020-02-26,154.26432495822692,213.8406150544582,99.01339087059048,107.5969793744366,98.9732234526023
2020-02-27,153.42536037176995,208.61794417200903,98.2001418859849,106.79481929759864,98.29121582220029
2020-02-28,153.17892908358078,206.65592913967114,98.44982769763196,106.3379526414904,95.67254903556363
2020-03-02,153.88591726929434,209.76469612145277,98.3293274254226,106.21610898147699,95.74400809751292
2020-03-03,153.69830116434866,210.24388161270616,99.2345463420628,106.93745882480977,95.58964581955523
2020-03-04,152.29170685575028,208.82912476315317,99.30980132346879,105.9701677779737,94.09804445115932
2020-03-05,152.38946451644662,204.6332554811212,98.37668562951833,105.74341298286805,95.680956481951
2020-03-06,151.7559735697487,202.50681948815208,97.70089242022506,104.84715073817665,94.7055304798275
2020-03-09,152.09572802627983,203.77834914934337,97.72671504544077,104.77212041782597,93.05263975077162
2020-03-10,153.8788736576517,206.67867269474775,97.17378258489087,104.25789183386563,91.82820015504991
2020-03-11,152.26006663436686,208.20512545762156,96.67533775814078,101.74968535496474,91.78596067141567
2020-03-12,153.13589180109958,212.09831206684183,97.29759230460763,101.34637002670385,90.53059001764213
2020-03-13,153.43583481459115,213.25650508367517,97.30847394069878,101.84313223861881,88.84373958490657
2020-03-16,152.13022196083932,211.4242785786732,97.11522720935358,101.18643761212101,87.17279215681847
2020-03-17,153.48479282715454,214.93455680046435,97.05013443747679,101.92558268548544,85.59879451185476
2020-03-18,152.38564305557324,214.43553169697745,97.03098962627482,101.57674270622104,84.56367720498315
2020-03-19,154.2358325750493,216.35284792623267,97.45129366107452,103.27658232433325,86.74662543444384
2020-03-20,153.95667776749485,213.1325613422836,97.37448871756351,102.14471614613998,85.43312772783413
2020-03-23,154.5850455499091,214.52400056309165,97.51022655724317,102.93956937190596,84.88504061898539
2020-03-24,153.6014716928423,213.69130047994932,97.45433269144729,102.88306997531515,86.94330869935102
2020-03-25,155.9923689333027,217.15644471461943,97.21180561443485,103.87835692373804,88.31375413550386
2020-03-26,155.0068051025461,214.4775441338854,96.81372433191623,103.01710715902941,89.2337099549462
2020-03-27,156.22893804675914,217.12221919166151,96.94663708445181,103.13747696140025,88.48885545481087
2020-03-30,152.66217642937627,214.6115697286029,96.58471407202357,101.97350378664811,90.18567851719345
2020-03-31,153.16483796296717,215.927118226799,96.83732931398758,102.88999851586568,91.55226214847792
2020-04-01,153.12998313997323,213.50334475437012,96.80404283410194,102.38253533710473,92.09602654460701
2020-04-02,154.14994553540262,215.71407546294682,97.16225559992736,101.92032030179983,92.65543090077645
2020-04-03,155.32365189001695,216.34285383331212,97.39653538447644,103.44320489023808,93.29021877450239
2020-04-06,157.55821051020655,217.50721443111775,97.19043956579705,103.17502176772176,94.93001581590191
2020-04-07,158.45811829277324,218.08505086969686,97.27965993640588,103.19714119579812,95.9030775941429
2020-04-08,155.94091215826148,212.13727634321677,97.29479162837947,103.12877638867543,94.256064316752
2020-04-09,157.85683372456015,215.5419152497708,96.69315809839435,104.08929944279745,95.34153355306898
2020-04-10,156.11132731142456,214.05464830846586,96.55739158939134,103.2736310972578,95.24857021957966
2020-04-13,154.8448949915192,213.10644444015603,96.57479824840493,102.1602953937861,96.45154830336932
2020-04-14,155.0453016071367,214.33673282504407,97.05791928771349,101.64883770596632,97.3878508297489
2020-04-15,157.51587189985239,217.08961049970554,97.46911372187968,103.11471595706985,96.33676076634158
2020-04-16,158.3911030712063,220.58814139877433,97.57399010675447,102.93951789918458,99.30672445925406
2020-04-17,159.04737202202213,224.21611384690374,97.0376072010801,101.49634773062068,99.78912493606794
2020-04-20,158.86114796680738,227.56406500167762,96.86051055143861,101.26655204927148,100.80259876911872
2020-04-21,158.78047078349638,228.09108521142485,96.66302357464438,102.02255641437851,100.09947097133232
2020-04-22,160.7553541906215,232.46886812253646,96.43671322496229,100.72993733859981,100.4560212607714
2020-04-23,162.71200912478685,233.09057267135805,96.88403619559337,101.93655473652274,100.50228011037629
2020-04-24,163.54710960303765,232.3226098111773,97.39682535636462,102.91713632170445,98.9174308452717
2020-04-27,163.09266757875469,233.26841113271263,97.68054563075171,102.11935658362057,98.79956904950804
2020-04-28,165.70575995108373,236.610385372497,96.9831559073611,103.2762356550907,98.96182862132622
2020-04-29,166.02918960929492,238.64290024735956,96.1050881511483,102.86427297789973,98.4401602581385
2020-04-30,163.818444874434,236.3925021605318,96.48849162556267,103.51628595602584,98.61027929686375
2020-05-01,164.33033417863382,238.97423052595045,97.34964098891493,102.9838514097887,97.93840857965647
2020-05-04,164.77255196806138,241.14397754684953,97.9840907820238,103.37919563847895,99.25812347235855
2020-05-05,162.04903677385764,237.87838933397273,98.11270191271396,100.67260080799399,99.09220195646074
2020-05-06,161.08969720382532,238.3610095459108,97.49823621705923,99.69628040455515,97.40508063341923
2020-05-07,165.0971103166008,242.25639786149293,97.4412147317763,99.58715135172868,97.37958755899353
2020-05-08,167.2224818075186,242.1814075360376,97.03811643831799,101.41793715810809,96.79844963226581
2020-05-11,166.9951313696524,243.55701756932947,97.3985024016086,101.0143430594556,95.12211365435614
2020-05-12,165.7038362563777,243.14238084958606,97.593596872951,100.7283893616608,96.23789217969517
2020-05-13,165.53546259359027,243.92978703231591,97.85552403867787,101.61783612209061,94.85391518824653
2020-05-14,164.2458544234177,241.37561355652144,97.47833479552665,102.13718683004774,93.7349358275527
2020-05-15,162.29377677100175,240.47410824820244,97.03590280539255,99.66224055112404,94.51420266623036
2020-05-18,161.12020673960944,242.33381822774706,97.0642490657289,98.97793283333192,96.31210890855316
2020-05-19,158.76252212156612,239.25973833943814,96.83140288475968,99.54181043043162,98.49892124114436
2020-05-20,158.3596124029581,238.64780083987034,96.2794781197048,97.65249935448418,98.3510605052864
2020-05-21,158.2439398673844,236.7103837715542,96.68503432340265,98.69265020552761,97.82640150140406
2020-05-22,159.84705575487172,240.47006090921568,97.44425521091354,98.57703533015889,97.13928990457462
2020-05-25,160.0626740749817,236.99975866910498,97.12794254838778,100.16425709918629,96.63730803134307
2020-05-26,159.1655864644599,232.35576816959855,96.80439862505786,100.38933330110412,97.38124901941198
2020-05-27,159.80679144243152,234.4657015417583,97.16348048059719,100.96082275138545,97.57928707929865
2020-05-28,162.62968461610131,239.53175712351737,97.52224863380088,101.84993086974991,99.42960470612306
2020-05-29,164.49021620900095,243.7960348263878,97.19530806620081,102.66818581873926,99.62465407677203
2020-06-01,166.57830147836253,248.14567851795704,97.68018677107662,102.55061869572341,100.1008467933548
2020-06-02,165.25008400488724,248.02602729848,98.00185536726123,101.99218027297847,97.71027538051942
2020-06-03,166.18719751651096,247.59988896481607,98.15301037272987,101.62589272134979,96.32183887501172
2020-06-04,165.60241773823225,245.7249271041455,98.14385658692724,101.52678573755713,95.3073197063733
2020-06-05,164.14095382652553,240.7052325633756,98.46831737896771,102.33029681995947,95.06150999709543
2020-06-08,164.36307557722506,238.5410445762161,98.08680110429505,104.18527996207906,95.21542348176854
2020-06-09,166.02362995937122,237.12573039915728,98.5416073345877,106.33334261044409,95.80807131372461
2020-06-10,169.05044209951015,238.12322442369657,98.24102415521244,107.20722066947135,96.0647140134005
2020-06-11,168.04395247340642,238.34169299198086,98.06767208327285,106.03329030610868,95.4713604240682
2020-06-12,172.08855542788493,244.20029737821207,97.85479547076625,108.12535801388886,96.28191149182301
2020-06-15,170.83220482578167,238.98213012044408,97.40997370315019,107.85398365492496,95.01461029288517
2020-06-16,169.33585311295818,237.04579181845395,97.35005123851414,107.33198839459095,94.77618765874486
2020-06-17,167.4647750165386,234.92587541679123,97.38862929117869,106.59723184359527,93.96660837773774
2020-06-18,168.3577473234616,237.00862511951203,97.50925954932893,107.21614727958728,95.0646225332487
2020-06-19,171.14807494531112,238.42402589559782,97.486347625692,108.78107208950343,93.24459205120628
2020-06-22,167.94268743808328,233.58182580016336,97.34743291095376,107.32468375238523,91.59312788013483
2020-06-23,165.67746118456049,228.29111016121212,97.579289094562,108.43956550285603,90.56075082296687
2020-06-24,168.38318373028963,232.54040995411444,97.97563143598903,108.87056729747565,89.3656582343896
2020-06-25,164.89906559680182,229.90654518411415,98.05602541337652,108.0500814833567,89.74444150586268
2020-06-26,164.51083081538835,230.9951393853845,97.8350784394418,107.64761616740266,90.22989961731857
2020-06-29,164.08533003423062,233.6045614678197,97.5710786823629,105.84453264975669,88.5914318029595
2020-06-30,162.25866292668317,232.35681498448534,97.90135878699799,105.57841819318858,89.24056782485683
2020-07-01,161.90142796378822,231.89772446013066,97.36594677383471,105.97137084719294,89.33810471588279
2020-07-02,161.77148198597712,230.38991211077922,97.66281109526994,105.25885728561406,88.72941885884856
2020-07-03,164.1862261662041,229.7386319795232,97.43991765950655,106.93792533315798,90.06787271252735
2020-07-06,164.79045011750938,233.37694962959526,97.72952300449184,107.55412251840231,91.44856909000978
2020-07-07,166.0278772071001,234.5901466170843,97.95462222273133,109.23480594737227,93.39628318202776
2020-07-08,165.42922632869085,234.3894686375989,97.56492156196305,108.65763615695785,92.22430613013557
2020-07-09,162.87319232879253,232.2580518844406,97.6190583006314,106.67018255085009,90.60609343432202
2020-07-10,163.1724941595751,231.46651238638398,97.56397400643465,107.79917431029095,88.3818739608256
2020-07-13,167.00267196581598,233.05855356606742,97.49994548273231,108.16873499022289,88.9372054045075
2020-07-14,169.35572680995114,238.02294130868768,97.53735325120958,109.86132573472631,90.84712113033369
2020-07-15,169.72774695390086,239.86381978379785,97.93714549132642,110.1443859517106,90.72136215693753
2020-07-16,169.6858328316883,242.85086730071475,98.30155028762118,109.40864254888456,91.66667293305348
2020-07-17,172.361146877958,246.0287376650355,98.61351318221602,111.14182381879883,92.66533042988195
2020-07-20,175.36146025662632,248.6932497152478,98.05189325708176,112.97696905111103,91.94295188953187
2020-07-21,178.48404925341507,249.7276843920826,98.60226740568935,115.16279751490059,91.42930583823255
2020-07-22,179.6379358596121,251.0470886639199,98.08060984076509,115.55941683168973,92.03358344758648
2020-07-23,177.81394527276257,252.2727098133925,98.18289808959192,114.29455392010364,90.20771916841622
2020-07-24,177.7973291545949,250.62693398939172,98.154676727988,115.32555151469062,92.97304054986095
2020-07-27,174.12343040052656,246.66754425713276,97.54211017696328,113.3334319335957,91.63443617345007
2020-07-28,175.4511114868018,249.74571087485984,98.25964808601701,113.38772084995558,91.7341952678108
2020-07-29,175.03868128471237,247.33631926197134,98.66035656347589,113.20130057110337,90.3571204927857
2020-07-30,175.7940612517333,250.7221503376943,98.11624462263065,112.62737009445094,88.62808855352665
2020-07-31,176.68807402072935,250.62249716190487,98.23073260429518,114.36572461917433,88.19334395726413
2020-08-03,176.56302263052424,252.59555565436713,97.63896082199612,113.57563156862216,89.27368796193356
2020-08-04,175.59150631535238,254.01477976913966,97.2090967920701,113.2369574095026,89.25627354753719
2020-08-05,172.33339623695755,245.87934224907477,96.91019103953576,113.26235864222144,89.37624709523466
2020-08-06,174.78712367209295,248.0817683074308,97.0081895373419,115.91087060762295,88.87265267353665
2020-08-07,173.39951276599356,243.61682658828997,97.18141568134622,117.21935812128208,87.74895162312026
2020-08-10,175.3734260751619,250.88847099977477,97.39063403489125,118.05516246695329,86.4727888985244
2020-08-11,176.80183140029504,253.50825567969636,97.57036191798973,117.95112108551318,84.75795683636676
2020-08-12,174.61823417746493,247.97433118854036,97.28506830281815,117.78053580248549,83.87002346673097
2020-08-13,174.98470135359509,248.52384326794353,96.66308140447468,116.69409486153712,83.925474594169
2020-08-14,173.1345348937866,247.19554381818116,96.50952147593924,116.10916864689649,82.40446360771601
2020-08-17,173.4478653318468,245.93768210584872,96.1687521354932,115.93624888622045,81.48186212027535
2020-08-18,172.40120981722336,242.9838471359441,96.0501789258299,116.39979345674321,82.7464297712782
2020-08-19,170.23492179489105,244.58925485397828,95.35285787231696,113.20665994387842,81.7361390146819
2020-08-20,169.89747114810115,245.01925864351512,95.08092828657662,112.23353836632842,78.99645021295859
2020-08-21,169.5679926264439,243.58018641265312,95.70315935150971,113.36842000646385,78.12752568767789
2020-08-24,171.94476340466267,244.3830625459091,95.4205975718989,114.9544662087477,78.31372024026595
2020-08-25,173.48624881634785,245.2841681121502,94.95489358611316,115.16857749808855,79.13413339762832
2020-08-26,173.62943398076823,243.6506358401532,95.41082047110937,115.25179924764718,78.314228622594
2020-08-27,174.42551468789583,241.83413206787395,94.52996147618187,115.21863377260044,77.33880526697664
2020-08-28,171.39345822319848,239.70133516390928,93.83910913342929,114.4543720797222,76.94482059579096
2020-08-31,171.03539422446812,240.08679942889347,94.54167873852437,115.39806678314007,77.66553807195716
2020-09-01,169.8048874814982,240.72115460102034,94.18708398567408,114.81996993027899,77.80476138843943
2020-09-02,169.8954170590895,243.1256295407143,94.27220171948258,115.37648884909227,78.08479757843931
2020-09-03,172.28911268497544,242.81651676379332,94.23250180677024,117.603330353019,78.29055765435149
2020-09-04,174.26123892602212,247.32868370799395,94.08374015061183,116.91900835163112,80.56038433273378
2020-09-07,174.64489080604454,245.83392361764518,93.74794196658256,116.65969844927642,81.12306995992216
2020-09-08,174.30049126442566,245.56660502309197,93.51628561855162,117.97709276862207,81.97713933041544
2020-09-09,177.4657960956005,245.76082715175406,93.14652987141264,118.7381386926635,84.07352197669745
2020-09-10,175.60869284623726,245.33800189439225,92.98047181827435,117.1860812638684,83.41119881712943
2020-09-11,177.87314212812123,251.1053378702466,93.05608764457996,115.91883059608013,82.17839738145591
2020-09-14,179.3624488698601,251.47360245236158,93.26451612667452,117.09328904955272,82.29589685222767
2020-09-15,178.75368163949761,244.64038745205139,93.43986321357085,117.32281979245344,83.71322047654684
2020-09-16,175.63572370730765,241.64710584167105,93.250449095497,116.6946907858163,84.48170467756304
2020-09-17,172.39410933948557,239.9139424960413,93.28945644317473,116.35860658693831,84.68747117003609
2020-09-18,172.7489842816018,239.1214319891999,92.72071240225898,115.24737658090109,85.42515372336213
2020-09-21,175.64952807666165,238.2666685026221,92.81492260840103,116.51683469570177,86.7453939681586
2020-09-22,176.4822583836248,238.65860592657816,93.50519411253546,118.12100887765504,87.46068742674115
2020-09-23,174.85957704253548,234.11697639543502,93.86648615917508,117.5496780825886,86.52738758585268
2020-09-24,176.9113060963139,238.54992661567795,94.040104185594,118.17802112530936,86.02185065099296
2020-09-25,175.92562062583826,240.57446989762695,94.66442420720817,116.93125045717704,87.20947267652674
2020-09-28,172.9779251229813,235.43628989169883,94.49727569332535,116.92262006724683,85.36604214204526
2020-09-29,171.73638971367387,235.0740407303606,94.3719405786665,115.77084177274719,86.34009205236262
2020-09-30,174.37340525809952,237.73589002542863,94.38317244895164,116.0433894156642,86.63039498905813
2020-10-01,174.5589247665543,239.242077521572,94.33012849290255,116.29180586794598,86.6991423263283
2020-10-02,172.98377697036034,237.49781124080474,94.27217948455812,117.47148548860844,85.52917320022901
2020-10-05,173.50433548537538,239.44779369258276,94.63014420003125,117.43995910000122,85.63134113407177
2020-10-06,173.4039297304654,235.9232389185362,94.38995465357087,118.32053221334469,86.57331923467284
2020-10-07,171.68187063880933,232.25071253265764,94.09196698485034,118.89608355299777,86.72838722444529
2020-10-08,172.06119976380998,232.17010134493103,94.16071396535757,119.2633261902196,87.68648035161995
2020-10-09,169.82017195751143,231.17521185325387,94.57595384482312,119.9533504499126,91.63814948923094
2020-10-12,167.97529280431695,229.4780155753846,94.42778139730935,118.91046097361215,90.7225517502177
2020-10-13,169.08535167491408,230.76106469858658,94.38727446185396,118.1184338318846,91.76632894683064
2020-10-14,167.37565250747733,228.39519496360973,94.48851441902282,117.57072076402018,91.43788891154028
2020-10-15,165.75627942328958,227.83553512555565,95.05243772165505,116.5271162909354,90.7315514608915
2020-10-16,167.06525209035715,225.93198564826037,95.21987317015696,117.80425882343228,91.09134046084543
2020-10-19,169.53569767643236,228.1733602743967,95.10106185894219,118.50081080991342,88.96067917985222
2020-10-20,171.46551102667306,229.61543704493494,95.17723557259006,119.70266831385,91.13057429299718
2020-10-21,171.77802408763873,232.1613220914883,95.78457630050991,120.41780586372258,93.32961401596572
2020-10-22,171.36173386830785,231.4071975421072,95.35143026470469,120.87474098997998,89.68201333030015
2020-10-23,177.53430293510024,238.58153408363071,95.85599540434833,122.81047287540108,92.406597852193
2020-10-26,177.65175664686112,235.9734959333153,95.30746250098791,122.7941053860214,91.82409220759044
2020-10-27,178.86486271518046,233.12367810908972,95.58727162712543,124.27816286521217,93.41881728245951
2020-10-28,181.12747743178792,236.3797581600843,95.63350747413894,124.92370347214113,94.02142483059049
2020-10-29,180.34651328225294,233.74594024571093,95.49126764568008,125.36223527874158,94.05435354936434
2020-10-30,180.37263646756927,232.80784844938802,95.6666594656314,126.30506614386753,94.51561805983816
2020-11-02,179.80926004137135,231.8685810983895,96.1073965556687,127.65534511629717,96.23934407971298
2020-11-03,177.5274001726494,231.01790171993585,95.85618932778176,126.48744330909008,97.86357903597124
2020-11-04,180.26481781376964,234.57572954274198,95.77156482945668,127.10428274990124,97.87414477075912
2020-11-05,179.6779031251574,232.98874519046825,95.73818587000083,126.68392806826496,98.5248011845957
2020-11-06,180.09978562112792,232.7893305229207,95.70546808790674,127.0630342138964,100.03576303483746
2020-11-09,182.27175609286363,232.22531540646006,95.96419125514998,130.2895510067959,99.70158495490239
2020-11-10,179.75837644290183,229.27623428885678,96.5713475688359,130.084465644974,102.3026312250565
2020-11-11,179.79524607951612,229.47131771701078,96.40901275681031,130.0096175592783,103.41493501412369
2020-11-12,179.68250235619834,228.14328039117186,97.10533073569351,129.4312995105687,105.04825578633883
2020-11-13,179.69103299195345,224.76967441764634,97.57260122787183,129.81842852790368,104.13257830212999
2020-11-16,177.97749936364852,221.92253589658696,97.5745234348159,129.24437947077269,103.51169411521957
2020-11-17,176.18779073859096,223.8622304083234,96.8727211566721,127.21604028012108,104.52460056894725
2020-11-18,176.2405422801329,225.28759199082228,97.10225891285624,125.28973469086746,104.6603337288338
2020-11-19,176.9213244553295,224.88037749292437,97.56726366314471,127.48866220464683,102.45390969835142
2020-11-20,176.20809369592752,223.65969684600125,97.38218671332352,128.39439530479723,101.59478362171492
2020-11-23,176.26263588105897,225.88128687985693,97.24165642948117,129.30678353316927,103.02378831558853
2020-11-24,174.18876184473976,225.20127959753378,97.08009756176152,129.83276463887404,102.65799242900175
2020-11-25,175.64319325537173,226.74022330616586,97.03336957501453,129.431090635535,103.0939324264308
2020-11-26,175.64039385689466,226.07313535892516,97.50219804801567,130.23410329416393,102.98275100949681
2020-11-27,175.4010595457692,224.82128543455016,97.78681246427881,129.78225031942364,102.4995893856335
2020-11-30,174.42782895883508,221.9111700546065,98.15235086033725,129.94080193433007,101.34515232907344
2020-12-01,173.55842870976167,218.83661963716742,97.80987340213613,131.27313315069117,103.63204882678345
2020-12-02,174.06662121314284,216.1324511410931,97.28539550732897,133.56405234962372,104.62930469042433
2020-12-03,172.5958059357343,213.30818552435167,96.55983948431593,135.61923068708765,104.54471094930051
2020-12-04,171.02373574656204,214.41414291165702,96.90517141336423,135.67323104051653,104.90837364605214
2020-12-07,167.28683595736092,208.22769382827704,97.72473895437757,135.5431402781533,105.82589861821774
2020-12-08,167.01563137264927,205.86467025064871,97.45215000924826,136.31272017538512,105.6629680966408
2020-12-09,166.37714421462005,205.06877671185825,97.07108988603959,133.3204413191035,106.01776408388892
2020-12-10,166.490608409772,208.99578504121297,97.04225346724871,132.57251705419236,106.19971169558782
2020-12-11,167.43994016974005,209.14411060471596,97.34177768241555,134.28800329733104,106.36053705550192
2020-12-14,165.4819635680184,207.21562463723012,97.79615500009804,134.20901585026337,107.17744853853533
2020-12-15,164.5481980190698,207.81116927689473,97.44619870945577,132.4898859050217,107.00471378251031
2020-12-16,163.80437082312218,206.69743641429807,97.55651934923915,130.84583909103785,106.75638195293995
2020-12-17,165.2503860462392,209.3405864798219,97.65982947339508,131.1614617749088,105.83552050053227
2020-12-18,167.21724321546185,209.90567618202,98.17249396873345,131.06298150281708,106.93224947173053
2020-12-21,168.90820116509522,211.5608123629305,98.45226624921195,131.20285038878723,105.22568378923161
2020-12-22,169.3492520813367,213.12792567623453,98.95213623439085,131.6759750149492,102.17933695157771
2020-12-23,169.91142027182676,216.57755143280673,99.17729424855617,128.5829530394851,103.131880259328
2020-12-24,169.6203231992357,213.77634498050293,99.45668032304148,129.7884806307834,101.30701689061696
2020-12-25,171.0700728634139,213.88359202762763,99.0427077949895,131.42005222771965,102.14654038707327
2020-12-28,170.46626587268474,213.76600936454847,98.81865628015585,130.22666756835858,102.22159308604685
2020-12-29,172.01153253016005,215.0025487458225,99.27073412797243,133.59177225986406,104.37425048375293
2020-12-30,170.98411145314998,215.79674034830902,99.25810242649561,131.98902000002101,103.34481215544476
2020-12-31,169.7424846178568,214.33163035992294,99.50618372368713,129.83790076678932,103.67716472289943
2021-01-01,169.0418139946341,212.53565255130806,99.80538349898433,129.89238034979783,104.08980261344898
2021-01-04,170.58219203895985,216.02913205451108,100.11914012447076,130.96416738628545,104.82222801802156
2021-01-05,169.6000693314319,215.94071394416002,100.2513792933678,131.7246511363092,105.22127436227542
2021-01-06,168.54162655833292,214.84656216012948,99.76944115279191,132.99076894087463,104.49041609297987
2021-01-07,169.21650311645874,212.20131353200796,99.39713280082461,135.02117071831097,103.62362425335874
2021-01-08,168.660767719874,210.24209537724937,99.21305249028724,132.08674771592052,104.26557004979252
2021-01-11,168.50402032091048,207.05796601182934,99.59073387099352,133.3823896658337,102.94315597596547
2021-01-12,170.6459115053931,205.85245277208762,99.83326917988983,135.19221943187333,105.15896696578105
2021-01-13,171.2222805628527,205.52793747622843,99.91190240509628,133.87305168758527,104.91673536627498
2021-01-14,171.2324084310701,203.43570315459422,100.10971565898808,134.4828214739338,104.03616400680826
2021-01-15,173.72982562571542,204.17496892695826,100.26269770992806,137.97378979324571,104.0335114500665
2021-01-18,172.07226254992213,203.21887980908056,100.49447305074628,138.47535959824458,102.23291579775943
2021-01-19,173.64473026074722,204.50617654940908,100.9952729911678,140.01640309642366,103.92889139273352
2021-01-20,168.48464230796327,198.60289069500544,100.50136251794723,138.70509766050318,100.83907313881792
2021-01-21,169.3624632527174,201.81171144318273,100.6008490949076,138.52349528074086,102.26887482202962
2021-01-22,170.22640471441525,204.00236516243618,100.71698200016128,137.6075135500667,104.75260732069336
2021-01-25,169.40778072429524,202.9773766023681,99.98141641459068,136.45443387915023,102.92431373878597
2021-01-26,165.73349837784212,200.12412337516196,99.9593145918907,134.87174592968603,100.04292574699865
2021-01-27,168.56526434971278,202.53116221007028,100.01056909614059,137.1082198635095,102.12184379273151
2021-01-28,166.1831512293579,199.91749704042394,99.6852615644029,136.81977565451888,102.6489296902244
2021-01-29,165.12686253787703,196.45469890936923,100.50683822513982,138.53028888719624,103.25169815761556
2021-02-01,166.30690863319145,200.9392044566449,100.7732288092801,138.50425896899782,103.40734960952057
2021-02-02,164.34720090301724,197.82853586124835,100.89237767768715,139.42397692977536,104.28978321425306
2021-02-03,164.70622823557443,198.64890906653386,100.87944404778773,136.74713766602332,103.56425671585228
2021-02-04,163.7895782584166,201.10059448244013,101.26466670837175,135.52913424808835,105.19859220696819
2021-02-05,164.49693524184661,200.83504396337207,101.06964937444671,134.7710360576083,106.88439626885557
2021-02-08,166.3517366950458,202.63176131695587,100.87499690049104,135.8731358527271,105.6744246252595
2021-02-09,168.07081176439252,205.49192386711974,101.23049021897526,136.5332166114851,108.2236421122225
2021-02-10,166.6751905726391,205.03853228640008,100.45733521160041,136.79987534221667,107.56389626923564
2021-02-11,166.65282056484548,206.35231295122747,100.09734692226593,136.60569140401293,109.18738797569674
2021-02-12,168.1561424942855,208.7451171975458,100.47433303837896,137.7673043161199,110.09650901388541
2021-02-15,169.0266610915896,207.57543621510774,100.1171167168629,137.46493962533307,111.58296033809346
2021-02-16,167.95393618928892,204.92608081651755,100.82048338266951,138.42772701205902,108.84251365882749
2021-02-17,167.97387579274394,204.50883435730134,100.78715963777528,137.92607318851935,109.11943238808203
2021-02-18,168.37367482861862,207.1087490227117,101.15793321171078,137.63475817595244,107.75164423914505
2021-02-19,168.33823118191623,207.17567098972097,101.12658968942321,135.71103382958262,106.09435193245682
2021-02-22,164.5863745314103,202.7449031770713,100.41833672633473,134.70275586806977,106.34111388176717
2021-02-23,165.99849391987732,205.86464414455224,100.85308599983689,134.99989153331165,105.54686484717688
2021-02-24,164.89448957935812,205.45227957165767,101.1097599482065,133.45684906563727,103.78913676942277
2021-02-25,166.56326518432522,204.74896022019178,100.65075900795162,134.46826094015373,105.09690137436019
2021-02-26,169.80119253677998,210.08655810990598,101.2058072704628,135.29304367609447,108.77285130504077
2021-03-01,169.1662996864917,210.1916014543195,101.32449064729188,135.81092412350074,109.70847467664726
2021-03-02,171.49138509807614,213.33124215909808,101.03340207423184,137.7180876399479,106.86136313464729
2021-03-03,170.78640884530552,214.0737669543035,101.52862766789895,137.31340440664138,109.21596606551145
2021-03-04,170.1142714930691,216.479379031282,101.66598671266011,136.4801498256897,110.62782221556718
2021-03-05,171.70413946120377,218.08664927001962,101.65508842935567,135.7772299076476,109.49790521966942
2021-03-08,170.8380796507164,217.45838473247545,102.16990700676551,133.99271220993433,112.13025523680007
2021-03-09,170.65148582333933,218.41046188398946,101.90831412698753,133.62648219041122,111.09174523726217
2021-03-10,169.09198422752252,217.02926082825687,102.04223931477476,132.74825131402793,109.97993576786669
2021-03-11,168.64615524510577,213.680292778509,102.05437357826123,134.2253254439786,110.60206730997453
2021-03-12,167.08686866640195,211.3975480667297,101.41893168497418,133.0382907370599,108.33610206965199
2021-03-15,166.1126154102362,210.50658669015948,102.01909093109714,135.15541481874368,111.39777120407433
2021-03-16,167.11398726935397,211.54214321033288,102.35422424390914,135.43144629276472,113.27452085833762
2021-03-17,164.40076165670067,207.47960852146696,102.5076867565558,135.1914222607679,111.4000399118608
2021-03-18,163.90789857320888,206.97496805400354,102.59306079370887,134.97095704938667,111.88417593116009
2021-03-19,163.18363473502754,206.41407164550958,101.84604679647916,133.76997239495333,112.3638217709474
2021-03-22,164.21016684394775,212.17901038192286,102.15229178614278,131.66054650986365,111.1728666286106
2021-03-23,168.8323737631734,219.91294086269724,102.67881264777743,129.94135703109004,109.48990420015046
2021-03-24,166.87690888498693,217.7733240450622,102.99750483423131,129.83051527494908,109.03962675892014
2021-03-25,168.15960375013233,219.48608452448565,103.1165797135204,132.02164430201907,110.07538535383006
2021-03-26,167.5055045637435,216.74903249439262,102.55702866967921,133.05993301709648,111.53248410947627
2021-03-29,167.0480313875629,217.0452565902925,102.30551310259453,132.39683575952,112.63650076599905
2021-03-30,165.3741441244544,213.32579612914162,102.58355559051347,132.64340348522538,112.69322526123553
2021-03-31,166.17145482134273,215.02755615138148,102.9545642181096,131.62219741451577,113.879157087975
2021-04-01,163.50811316705543,211.45103918205993,102.870688127279,130.458406184122,110.66581056724691
2021-04-02,164.1184927928824,212.1680325366306,102.66797036203181,131.85728629123324,108.80283753338954
2021-04-05,162.75158951968777,209.3438168286395,102.26132461979024,130.36280532342886,107.52458524004058
2021-04-06,162.98957313871787,211.45591357044373,101.74084312352008,128.39479709604487,108.54097263283407
2021-04-07,163.6477772450959,211.341258047848,101.85910517909352,129.54975989286913,109.79268709325196
2021-04-08,166.25608366815717,216.32582807674456,102.13682181168879,129.18588034918128,111.30705916277404
2021-04-09,167.98400087242536,217.18859956561357,102.09573533392006,129.75390847191937,108.7856628752744
